Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice
1399,50,60,7200,reg,lvl,allpub,inside,gtl,names,1fam,1.5fin,5,4,1950,1982,gable,compshg,vinylsd,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,180,BLQ,352,676,1208,GasA,Gd,Y,FuseA,1136,768,0,1904,1,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,TA,Y,0,0,168,0,0,0,5,2009,1,138000
1137,50,80,9600,reg,lvl,allpub,inside,gtl,names,1fam,1.5fin,6,5,1950,1950,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,TA,TA,No,BLQ,280,Unf,0,752,1032,GasA,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,96,0,0,0,4,2008,1,119000
460,50,0,7015,ir1,bnk,allpub,corner,gtl,brkside,1fam,1.5fin,5,4,1950,1950,gable,compshg,metalsd,metalsd,brkcmn,161,ta,ta,cblock,TA,TA,No,LwQ,185,Unf,0,524,709,GasA,TA,Y,SBrkr,979,224,0,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,TA,Y,0,0,248,0,0,0,7,2009,1,110000
143,50,71,8520,reg,lvl,allpub,corner,gtl,names,1fam,1.5fin,5,4,1952,1952,gable,compshg,brkface,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,507,Unf,0,403,910,GasA,Fa,Y,SBrkr,910,475,0,1385,0,0,2,0,4,1,TA,6,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,6,2010,1,166000
70,50,81,15593,reg,lvl,allpub,corner,gtl,clearcr,1fam,1.5fin,7,4,1953,1953,gable,compshg,brkface,asbshng,none,0,gd,gd,cblock,TA,TA,No,BLQ,603,Unf,0,701,1304,GasW,TA,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,21,114,0,0,0,7,2006,1,225000
724,50,60,8172,reg,lvl,allpub,inside,gtl,edwards,1fam,1.5fin,4,6,1954,1972,gable,compshg,metalsd,metalsd,none,0,ta,ta,pconc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,NA,Detchd,TA,Y,0,0,0,0,156,0,5,2008,1,135000
111,50,75,9525,reg,lvl,allpub,inside,gtl,edwards,1fam,1.5fin,6,4,1954,1972,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,Fa,No,Rec,444,Unf,0,550,994,GasA,Gd,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,NA,Attchd,TA,Y,182,0,0,0,0,0,10,2006,1,136900
888,50,59,16466,ir1,lvl,allpub,inside,gtl,edwards,1fam,1.5fin,5,7,1955,1955,gable,compshg,metalsd,metalsd,none,0,ta,ta,pconc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,NA,Attchd,TA,Y,121,0,0,0,265,0,4,2008,1,135500
1263,50,0,11250,reg,lvl,allpub,inside,gtl,clearcr,1fam,1.5fin,4,5,1957,1989,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,TA,Y,120,0,0,0,0,0,11,2009,1,161500
178,50,0,13650,reg,lvl,allpub,inside,gtl,sawyer,1fam,1.5fin,5,5,1958,1958,gable,compshg,metalsd,metalsd,none,0,gd,gd,cblock,TA,TA,No,ALQ,57,BLQ,441,554,1052,GasA,Ex,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,TA,Y,0,0,0,0,0,0,7,2006,1,172500
1270,50,78,11344,reg,lvl,allpub,inside,gtl,names,1fam,1.5fin,5,5,1958,1958,gable,compshg,metalsd,metalsd,brkface,180,ta,ta,cblock,TA,TA,No,BLQ,460,Unf,0,414,874,GasW,TA,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,7,2007,1,144000
250,50,0,159000,ir2,low,allpub,culdsac,sev,clearcr,1fam,1.5fin,6,7,1958,2006,gable,compshg,wd sdng,hdboard,brkcmn,472,gd,gd,cblock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,TA,Y,0,98,0,0,0,0,6,2007,1,277000
372,50,80,17120,reg,lvl,allpub,inside,gtl,clearcr,1fam,1.5fin,4,4,1959,1959,gable,compshg,wdshing,plywood,none,0,ta,ta,cblock,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,TA,N,0,59,0,0,0,0,7,2008,1,134432
287,50,77,9786,ir1,bnk,allpub,inside,gtl,names,1fam,1.5fin,6,7,1962,1981,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,600,Unf,0,312,912,GasA,TA,Y,SBrkr,1085,649,0,1734,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,TA,Y,0,0,0,0,128,0,6,2006,1,159000
569,50,79,12327,ir1,low,allpub,inside,mod,sawyerw,1fam,1.5fin,8,8,1983,2009,gable,compshg,wd sdng,wd sdng,none,0,gd,gd,cblock,Gd,TA,Gd,GLQ,1441,Unf,0,55,1496,GasA,Ex,Y,SBrkr,1496,636,0,2132,1,0,1,1,1,1,Gd,5,Min2,1,Gd,BuiltIn,Gd,Y,349,40,0,0,0,0,9,2009,1,316600
546,50,0,13837,ir1,lvl,allpub,corner,gtl,nwames,1fam,1.5fin,7,5,1988,1988,gable,compshg,hdboard,hdboard,brkface,178,gd,gd,pconc,Gd,Gd,No,GLQ,1002,LwQ,202,0,1204,GasA,Gd,Y,SBrkr,1377,806,0,2183,0,0,2,1,4,1,Gd,9,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,2,2006,1,229000
882,50,44,13758,ir1,lvl,allpub,culdsac,gtl,timber,1fam,1.5fin,7,5,1990,1991,gable,compshg,hdboard,hdboard,brkface,117,gd,gd,cblock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,168,36,0,0,0,0,4,2007,1,187500
1176,50,85,10678,reg,lvl,allpub,inside,gtl,noridge,1fam,1.5fin,8,5,1992,2000,hip,compshg,hdboard,hdboard,brkface,337,gd,gd,pconc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,TA,Y,0,33,0,0,0,0,4,2007,1,285000
47,50,48,12822,ir1,lvl,allpub,culdsac,gtl,mitchel,1fam,1.5fin,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,TA,Y,168,43,0,0,198,0,8,2009,1,239686
398,60,69,7590,reg,lvl,allpub,inside,gtl,names,1fam,2story,5,5,1962,1962,gable,compshg,vinylsd,vinylsd,brkface,288,ta,ta,cblock,TA,TA,No,ALQ,540,Unf,0,324,864,GasA,TA,Y,SBrkr,876,936,0,1812,0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,TA,Y,0,168,0,0,0,0,7,2007,1,169500
1352,60,70,9247,ir1,lvl,allpub,inside,gtl,names,1fam,2story,6,6,1962,1962,gable,compshg,hdboard,hdboard,brkface,318,ta,ta,cblock,TA,TA,No,Rec,319,Unf,0,539,858,GasA,Ex,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,TA,Y,0,84,0,0,120,0,3,2008,1,171000
896,60,71,7056,reg,lvl,allpub,inside,gtl,names,1fam,2story,6,5,1963,1963,hip,compshg,hdboard,hdboard,brkface,415,ta,ta,cblock,TA,TA,No,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,TA,Y,0,50,0,0,0,0,10,2008,1,140000
993,60,80,9760,reg,lvl,allpub,inside,mod,names,1fam,2story,6,8,1964,1993,hip,compshg,wd sdng,wd sdng,brkface,340,ta,ta,cblock,TA,TA,Gd,BLQ,536,Rec,117,169,822,GasA,Gd,Y,SBrkr,1020,831,0,1851,0,0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,TA,Y,239,42,0,0,0,0,7,2007,1,187000
1068,60,80,9760,reg,lvl,allpub,inside,mod,names,1fam,2story,6,6,1964,1964,gable,compshg,hdboard,hdboard,brkface,360,ta,ta,cblock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,GasA,TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,TA,Y,328,128,0,0,189,0,6,2008,1,167900
1053,60,100,9500,reg,lvl,allpub,corner,gtl,names,1fam,2story,6,6,1964,1978,gable,compshg,vinylsd,vinylsd,brkcmn,272,ta,ta,cblock,TA,TA,No,Rec,442,Unf,0,374,816,GasA,TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,TA,Y,0,52,0,0,0,0,6,2007,1,165000
1155,60,0,13700,ir1,lvl,allpub,inside,gtl,names,1fam,2story,7,6,1965,1988,gable,compshg,vinylsd,vinylsd,stone,288,ta,ta,cblock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,TA,Y,60,84,0,0,273,0,5,2008,1,201800
606,60,85,13600,reg,lvl,allpub,inside,gtl,names,1fam,2story,7,6,1965,1990,gable,compshg,hdboard,hdboard,brkface,176,ta,ta,cblock,TA,TA,No,BLQ,454,Unf,0,314,768,GasA,TA,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,TA,Y,0,42,0,0,189,0,10,2009,1,205000
667,60,0,18450,ir1,lvl,allpub,inside,gtl,names,1fam,2story,6,5,1965,1979,flat,tar&grv,plywood,plywood,brkcmn,113,ta,ta,cblock,Gd,TA,No,LwQ,187,Rec,723,111,1021,GasA,TA,Y,SBrkr,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,TA,Y,0,265,0,0,0,0,8,2007,1,129000
129,60,69,7590,reg,lvl,allpub,inside,gtl,names,1fam,2story,6,5,1966,1966,gable,compshg,vinylsd,vinylsd,brkface,266,ta,ta,cblock,TA,TA,No,BLQ,512,Unf,0,148,660,GasA,TA,Y,SBrkr,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,TA,Y,188,108,0,0,0,0,7,2006,1,155000
649,60,70,7700,reg,lvl,allpub,inside,gtl,names,1fam,2story,6,5,1966,1966,gable,compshg,metalsd,metalsd,brkface,351,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,124,216,0,0,0,6,2010,1,155000
131,60,88,14200,reg,lvl,allpub,corner,gtl,names,1fam,2story,7,6,1966,1966,gable,compshg,metalsd,metalsd,brkface,309,ta,ta,cblock,TA,TA,No,Rec,445,Unf,0,479,924,GasA,Ex,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,Gd,Attchd,TA,Y,105,66,0,0,0,0,5,2006,1,226000
1042,60,0,9130,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,8,1966,2000,hip,compshg,hdboard,hdboard,brkface,252,ta,ta,cblock,TA,TA,No,GLQ,400,Rec,64,336,800,GasA,Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,NA,Attchd,TA,Y,0,40,0,0,0,0,7,2008,1,173000
790,60,0,12205,ir1,low,allpub,inside,gtl,clearcr,1fam,2story,6,8,1966,2007,gable,compshg,hdboard,hdboard,brkface,157,ta,ta,cblock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,NA,Attchd,TA,Y,133,168,0,0,0,0,7,2007,1,187500
829,60,0,28698,ir2,low,allpub,culdsac,sev,clearcr,1fam,2story,5,5,1967,1967,flat,tar&grv,plywood,plywood,none,0,ta,ta,pconc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,NA,Attchd,TA,Y,486,0,0,0,225,0,6,2009,1,185000
860,60,0,11029,ir1,lvl,allpub,corner,gtl,nwames,1fam,2story,6,7,1968,1984,gable,compshg,hdboard,hdboard,brkface,220,ta,ta,cblock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,TA,Y,0,65,0,0,222,0,8,2006,1,250000
81,60,100,13000,reg,lvl,allpub,corner,gtl,names,1fam,2story,6,6,1968,1968,gable,compshg,vinylsd,vinylsd,brkface,576,ta,ta,cblock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,TA,Y,0,72,0,0,252,0,6,2009,1,193500
1421,60,90,11700,reg,lvl,allpub,corner,gtl,nwames,1fam,2story,6,6,1968,1968,gable,compshg,hdboard,hdboard,brkface,420,ta,ta,cblock,TA,TA,No,ALQ,404,Unf,0,304,708,GasA,Gd,Y,SBrkr,708,708,0,1416,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,169,0,0,119,0,5,2006,1,179900
1072,60,78,11700,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,6,1968,1968,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,Rec,298,Unf,0,429,727,GasA,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2009,1,154000
299,60,90,11700,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,6,1968,1968,mansard,compshg,hdboard,asphshn,brkface,365,gd,gd,cblock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,Y,SBrkr,1041,702,0,1743,0,1,1,2,3,1,TA,7,Typ,1,Gd,Attchd,TA,Y,224,0,0,0,0,0,6,2007,1,175000
928,60,0,9900,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,7,5,1968,1968,gable,compshg,metalsd,metalsd,brkface,342,ta,ta,cblock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,TA,Y,0,43,0,0,0,0,4,2008,1,176000
644,60,80,10793,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,5,5,1969,1969,mansard,compshg,wdshing,hdboard,brkface,263,ta,ta,cblock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,NA,Attchd,TA,Y,208,0,0,0,0,0,4,2007,1,152000
629,60,70,11606,ir1,hls,allpub,inside,sev,names,1fam,2story,5,5,1969,1969,gable,compshg,plywood,plywood,brkface,192,ta,ta,pconc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,TA,Y,335,0,0,0,0,0,9,2007,1,135000
954,60,0,11075,ir1,lvl,allpub,inside,mod,mitchel,1fam,2story,5,4,1969,1969,gable,compshg,hdboard,hdboard,brkface,232,ta,ta,cblock,TA,TA,Av,ALQ,562,LwQ,193,29,784,GasA,Ex,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,TA,7,Min2,1,Po,Attchd,TA,Y,305,189,0,0,0,0,9,2008,1,172000
1316,60,85,11075,reg,lvl,allpub,inside,gtl,names,1fam,2story,6,5,1969,1969,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,TA,Y,280,0,0,0,0,0,6,2008,1,206900
1195,60,80,9364,reg,lvl,allpub,corner,gtl,sawyer,1fam,2story,6,7,1969,1969,gable,compshg,hdboard,hdboard,stone,143,ta,ta,cblock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,TA,Y,379,36,0,0,0,0,3,2010,1,158000
153,60,0,14803,ir1,lvl,allpub,culdsac,gtl,nwames,1fam,2story,6,5,1971,1971,gable,compshg,hdboard,hdboard,brkface,252,ta,ta,cblock,TA,TA,No,Rec,416,Unf,0,409,825,GasA,Gd,Y,SBrkr,1097,896,0,1993,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,TA,Y,0,66,0,0,0,0,6,2006,1,190000
625,60,80,10400,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,5,1972,1972,gable,compshg,vinylsd,vinylsd,none,288,ta,ta,cblock,TA,TA,No,Rec,247,Unf,0,485,732,GasA,Gd,Y,SBrkr,1012,778,0,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,TA,Y,148,0,0,0,147,0,11,2006,1,165150
1277,60,0,12936,ir1,lvl,allpub,culdsac,gtl,nwames,1fam,2story,6,6,1972,1972,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,Gd,No,BLQ,593,Unf,0,130,723,GasA,TA,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,294,116,0,0,0,0,12,2009,1,162000
192,60,0,7472,ir1,lvl,allpub,culdsac,gtl,names,1fam,2story,7,9,1972,2004,gable,compshg,hdboard,hdboard,brkface,138,ta,ta,cblock,TA,TA,No,ALQ,626,Unf,0,99,725,GasA,Gd,Y,SBrkr,725,754,0,1479,1,0,1,1,4,1,Gd,7,Typ,0,NA,Attchd,TA,Y,0,32,0,0,0,0,6,2007,1,184000
8,60,0,10382,ir1,lvl,allpub,corner,gtl,nwames,1fam,2story,7,6,1973,1973,gable,compshg,hdboard,hdboard,stone,240,ta,ta,cblock,Gd,TA,Mn,ALQ,859,BLQ,32,216,1107,GasA,Ex,Y,SBrkr,1107,983,0,2090,1,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,TA,Y,235,204,228,0,0,0,11,2009,1,200000
1160,60,76,9120,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,6,1974,1974,hip,compshg,hdboard,hdboard,brkface,270,gd,gd,cblock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,Gd,Y,0,69,0,0,0,0,7,2008,1,185000
622,60,90,10800,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,7,1974,1997,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,No,ALQ,956,Rec,182,384,1522,GasA,TA,Y,SBrkr,1548,1066,0,2614,0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,TA,Y,38,243,0,0,0,0,6,2008,1,240000
1254,60,0,17542,ir1,lvl,allpub,inside,gtl,veenker,1fam,2story,7,7,1974,2003,gable,compshg,wd sdng,wd sdng,none,0,gd,gd,cblock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,TA,Y,220,47,0,0,0,0,7,2007,1,294000
223,60,85,11475,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,6,6,1975,1975,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,Gd,TA,No,ALQ,550,Unf,0,163,713,GasA,TA,Y,SBrkr,811,741,0,1552,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,209,208,0,0,0,0,2,2006,1,179900
1142,60,0,10304,ir1,lvl,allpub,culdsac,gtl,nwames,1fam,2story,5,7,1976,1976,gable,compshg,plywood,plywood,brkface,44,ta,ta,cblock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,TA,Y,448,96,0,0,0,0,10,2009,1,197500
989,60,0,12046,ir1,lvl,allpub,inside,gtl,nwames,1fam,2story,6,6,1976,1976,gable,compshg,plywood,plywood,brkface,298,ta,ta,cblock,TA,TA,No,LwQ,156,Unf,0,692,848,GasA,TA,Y,SBrkr,1118,912,0,2030,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,TA,Y,0,224,0,0,0,0,6,2007,1,195000
746,60,0,8963,ir1,lvl,allpub,inside,gtl,nwames,1fam,2story,8,9,1976,1996,hip,compshg,vinylsd,vinylsd,brkface,289,ex,ex,cblock,TA,Gd,No,GLQ,575,ALQ,80,487,1142,GasA,Ex,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,TA,Y,0,204,0,0,0,0,7,2008,1,299800
1294,60,78,10140,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,7,5,1976,1976,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,Gd,TA,No,GLQ,194,Unf,0,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,TA,Y,0,28,0,0,259,0,3,2006,1,162900
1112,60,80,10480,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,7,6,1976,1976,hip,compshg,plywood,plywood,brkface,660,ta,ta,cblock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,TA,Y,0,69,0,0,0,0,9,2008,1,205000
365,60,0,18800,ir1,lvl,allpub,fr2,gtl,nwames,1fam,2story,6,5,1976,1976,gable,compshg,hdboard,hdboard,brkface,120,ta,ta,pconc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,GasA,TA,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,306,111,0,0,0,0,7,2006,1,190000
715,60,0,13517,ir1,lvl,allpub,culdsac,gtl,sawyer,1fam,2story,6,8,1976,2005,gable,compshg,hdboard,plywood,brkface,289,gd,gd,cblock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,0,44,0,0,0,0,3,2010,1,130500
661,60,0,12384,reg,lvl,allpub,culdsac,gtl,nwames,1fam,2story,7,7,1976,1976,gable,compshg,plywood,plywood,brkface,233,ta,ta,cblock,Gd,TA,No,Unf,0,Unf,0,793,793,GasA,TA,Y,SBrkr,1142,793,0,1935,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,113,252,0,0,0,11,2007,1,197900
215,60,0,10900,ir1,lvl,allpub,fr2,gtl,collgcr,1fam,2story,6,7,1977,1977,gable,compshg,hdboard,hdboard,brkface,153,ta,ta,cblock,Gd,TA,No,GLQ,378,Unf,0,311,689,GasA,Ex,Y,SBrkr,689,703,0,1392,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,36,0,0,0,0,3,2010,1,161750
280,60,83,10005,reg,lvl,allpub,inside,gtl,clearcr,1fam,2story,7,5,1977,1977,hip,compshg,plywood,plywood,brkface,299,ta,ta,cblock,Gd,TA,No,BLQ,392,Unf,0,768,1160,GasA,Ex,Y,SBrkr,1156,866,0,2022,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,TA,Y,288,117,0,0,0,0,3,2008,1,192000
1074,60,75,7950,ir1,bnk,allpub,corner,gtl,edwards,1fam,2story,6,6,1977,1977,hip,compshg,hdboard,plywood,brkface,140,ta,ta,cblock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,252,0,0,0,0,0,7,2009,1,159500
294,60,0,16659,ir1,lvl,allpub,corner,gtl,nwames,1fam,2story,7,7,1977,1994,gable,compshg,plywood,plywood,brkface,34,ta,ta,cblock,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,Fa,Y,SBrkr,1468,795,0,2263,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,TA,Y,0,250,0,0,0,0,3,2006,1,235000
472,60,92,11952,reg,lvl,allpub,inside,gtl,nwames,1fam,2story,7,6,1977,1977,mansard,wdshake,wdshing,plywood,none,0,ta,ta,cblock,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,TA,Y,SBrkr,1161,808,0,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,TA,Y,0,0,0,0,276,0,11,2007,1,190000
962,60,0,12227,ir1,lvl,allpub,corner,gtl,nwames,1fam,2story,6,7,1977,1995,gable,compshg,hdboard,hdboard,brkface,424,ta,ta,cblock,Gd,Gd,No,ALQ,896,Unf,0,434,1330,GasA,TA,Y,SBrkr,1542,1330,0,2872,1,0,2,1,4,1,TA,11,Typ,1,TA,Attchd,TA,Y,550,282,0,0,0,0,7,2008,1,272000
758,60,0,11616,ir1,lvl,allpub,culdsac,gtl,sawyer,1fam,2story,6,5,1978,1978,hip,compshg,hdboard,hdboard,brkcmn,328,ta,ta,cblock,TA,TA,Mn,Rec,438,Unf,0,234,672,GasA,TA,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,335,0,0,0,0,0,4,2010,1,158900
